Restaurant Name,Negative Sentiment,Positive Sentiment
Shilpa's Kitchen-Pallabi,1,0
Shilpy's Kitchen,2,0
Shima Kitchen Home,1,0
Shima's Kitchen House,1,0
Shimi's Kitchen,1,0
Shimul's Homefood,1,0
Shimul's Kitchen,1,0
Shinthya's Kitchen,1,0
Shipon Hotel & Biryani House,1,0
Shipra Home Made Food,1,0
Shipra's Kitchen,1,0
Shiraj Biriyani House,1,0
Shiraj Chui Gosto - Mirpur,1,0
Shireen's Kitchen,2,0
Shiren's Kitchen,1,0
Shirin Rannaghor,1,0
Shirin's Cuisine,1,0
Shirin's Home Made Food,1,0
Shirin's Kitchen,2,0
Shish Kebab,1,0
Shishir Delight,1,0
Shitara Bakery-Lamabazar,1,0
Shizda Glorias,1,0
Shobhanbagh Tehari Ghor - Shyamoli,1,0
Shobuj Burger House,1,0
Shocheton Food Corner,1,0
Shodesh Bahar Chotpoti o Fuchka,1,0
Shodeshi Kitchen,1,0
Shohag Hotel - Dinajpur,1,0
Shohan Fuchka House,1,0
Shohel Juice Corner,1,0
Shojib Hotel & Restaurant,1,0
Shok er Rannaghor,1,0
Shokal Sondha Restaurant,1,0
Shokh Signature Cafe,1,0
Shokher Bangaliana,1,0
Shokher Ghor,1,0
Shokher Khabar,1,0
Shokher Pakghor,1,0
Shokher Ranna,2,0
Shokher Ranna Ghor,1,0
Shokher Rannaghor,2,0
Sholokola Juice Bar,1,0
Shoma Home Kitchen,1,0
Shompa Snacks,1,0
Shonali's Ranna Ghor,1,0
Shopna's Kitchen,1,0
Shopnar Shopno,1,0
Shopnaâ€™s Kitchen,1,0
Shopnil Pizza World,1,0
Shopnil Restora - Panthapath,15,8
Shopno Food & Catering House,1,0
Shopno Kalai House,1,0
Shopno Kitchen,2,0
Shopno Kuthir,1,0
Shopnorongin Foods,1,0
Shopon Bhai er Bombay Singara,1,0
Shorabon's Kitchen,1,0
Shorif Confectionary And Fast Food,1,0
Shorisha Bari,1,0
Shorisha Tehari Ghor,1,0
Shormi's Kitchen,1,0
Shormili Snacks,1,0
Shormin's Kitchen,1,0
Shorna's Kitchen,1,0
Shorshe Ilish Restora,1,0
Shorshe Kitchen,1,0
Shoshur Bari Restaurant & Party Center,1,0
Shostar Khabar Ghor,1,0
Shotobhoj By Halima,1,0
Shotoborshi Bangaliana,1,0
Shotorupar Rannaghor 2,1,0
Shotota Kebab House,1,0
Shoukhin Chip Nouka (Panda Go),1,0
Showdagor Corporation - pandago,1,0
Shoykot Hotel & Biryani House,1,0
Shraboni's Kitchen,1,0
Shreya's Kitchen,1,0
Shuchi Shoily Kitchen,1,0
Shudaish Home Kitchen,1,0
Shuddho,1,0
Shuddho Deshi,1,0
Shufi's Kitchen,1,0
Shukanya Restaurant,1,0
Shukraan,1,0
Shumaiya Fast Food,1,0
Shumis Kitchen,1,0
Shumona's Kitchen,1,0
Shunam Bangali,1,0
Shusan Food Corner- Abu Naser,1,0
Shushadu Rannaghor,1,0
Shuttle Train Restaurant and Cafe,1,0
Shuveccha Hotel & Restaurant,1,0
Shuvo Kitchen,1,0
Shwapnonir Hotel & Restaurant,1,0
Shwarma Bari - Demra,1,0
Siam Hotel - Bagerhat,1,0
Siam's Kitchen,3,0
Sifa Burger,1,0
Signature Cafe,1,0
Signature Club,1,0
Signature Cuisine,1,0
Signature Kitchen,1,0
Signature Kitchen DHK-1,1,0
Signature Kitchen-CP,1,0
Sikder Kitchen,1,0
Silsila Live Cuisine & Takeaway,1,0
Silver Cafe,1,0
Silver City Restaurant,1,0
Silver Spoon,1,0
Silver Spoon - Khulna,1,0
Silver Spoon - Natore,1,0
Silver Spoon - New Market,1,0
Silver Spoon Chinese Restaurant,1,0
Sima Bangla Kitchen,1,0
Sima Home Food,1,0
Simaâ€™s Kitchen,1,0
Simi's Kitchen,1,0
Simin's Food,1,0
Simla Restora & Biryani House,1,0
Simla Restora & Mini Chinese,1,0
Simply Sweet,1,0
Sinan Thai Chinese Restaurant,1,0
Sinbad Restaurant,1,0
Singair Hotel,1,0
Sip & Bite,1,0
Sip N Go - Jatrabari,1,0
Sip n Go,1,0
SipN Bite,1,0
Sips & Dips,1,0
Sirajganj Tea Bar,1,0
Sister's Dine,1,0
Sister's Kitchen,1,0
Sister's Kitchen - Mirpur,1,0
Sistry's Kitchen,1,0
Six Season Chinese Restaurant,18,12
Six Season Iftar Bazar,1,0
Six Season Restaurant,1,0
Six Seasons Hotel,1,0
Siyam Biryani House,1,0
Sizzil's Kitchen,1,0
Sizzlers,1,0
Skai,1,0
Sky Bakery,1,0
Sky Chef,1,0
Sky Deck Rooftop Diner,1,0
Sky Dine,1,0
Sky Dine Rooftop Restaurant Delivery - Niketon (pandago),1,0
Sky Lounge Bistro,1,0
Sky Restaurant Farmgate (Hotel Givenci Int.),1,0
Sky View Lounge,1,0
Sky View Lounge - Khilgaon,1,0
Sky View Restaurant,1,0
Skyline Restaurant and Party Center,1,0
Skyline Tulip,1,0
Skyward Restaurants,1,0
Slice N Bites,1,0
Slice Pizza,1,0
Slice Pizza & Pastry,1,0
Slice of Heaven,1,0
Sliced BD,1,0
Slicer,1,0
Slices,1,0
Sliders Co. - Zigatola,1,0
Slieez -Mirpur,1,0
Smash,1,0
Smash Hub,1,0
Smile Chef,1,0
Smiles Kitchen,1,0
Smith's Pizza,1,0
Smiths Caffe Regalo,1,0
Smoke Music Cafe,1,0
Smoke N Grill,1,0
Smoke N Grill Premium,1,0
Smokeat,14,5
Smokey - Mirpur,1,0
Smokey Dean,1,0
Smokie Patty,1,0
Smokie Patty - Gulshan,1,0
Smoking Cafe,1,0
Smoky Bite,1,0
Smoky Burger,1,0
Smriti's Kitchen,1,0
Smrity Mistanno Vandar,1,0
Smrity's Kitchen,1,0
Snack It,1,0
Snack Yard,1,0
Snack's Lane Uposhohor,1,0
Snackmate - Tejgaon,1,0
Snacks Bar,2,0
Snacks Bazaar,1,0
Snacks Box,1,0
Snacks Cravings - pandago,1,0
Snacks House,1,0
Snacks Today,1,0
Snacks World,1,0
Snackspack,1,0
Snap & Eat- Maijdee,1,0
Snapeat,1,0
Snaxy,1,0
Sneaky Snacks,1,0
Sneha Cafe & Restaurant,1,0
Snidha Shishir Bangla Food,1,0
Snigda's Kitchen,1,0
Snow Fiesta,1,0
So Juicy - Chef's Table Dhanmondi,1,0
So Sweet Coffee House,1,0
SoHa,1,0
Sobhanbag Tehari Ghor,1,0
Sobuj Hotel & Sweets,1,0
Sobuj Shamol Organics - pandago,1,0
Society Cafe,1,0
Sodium Cafe,1,0
Sofiqer Khabar Bari,1,0
Softlab Food- Mirpur,1,0
Sofura Hotel and Restaurant,1,0
Sofura Plus Fast Food & Chinese,1,0
Sohagh Food  House,1,0
Sohan Backed For Good,1,0
Sohana's Kitchen,2,0
Sohel Chotpoti & Fuchka,1,0
Sohel Fast Food & Restaurant,1,0
Soheli's Kitchen,1,0
Sohidul Bhaier Kheta Puri,1,0
Sohidul Fuchka House,1,0
Soho Diner,1,0
Soi 71 - Gulshan,1,0
Soikot Hotel,1,0
Sojib Restora,1,0
Sojona Kitchen,1,0
Sokal Sondha Restaurant,1,0
Sokher Fuchka Bari,1,0
Solaiman Street Food,1,0
Solayman Nagar Food House,1,0
Solna Food Bakery,1,0
Solna Kebab Station,1,0
Something Fishy,1,0
Sonai Cafe,1,0
Sonar Bangla Hotel - Comilla,1,0
Sonar Tori Biryani House,1,0
Sonarga Restora,1,0
Sonargaon Biryani & Khichuri Restora,1,0
Sonargaon Hotel And Restaurant,1,0
Sondha's Kitchen,1,0
Soneya's Kitchen,1,0
Songita's Kitchen,1,0
Songskrity,1,0
Soni's Creation,1,0
Sonia's Kitchen,1,0
Soniya's Kitchen,1,0
Sony Online Catering,1,0
Sopner Ranna Ghor,1,0
Soptodha Polli Danapani,1,0
Sora Cafe & Restaurant,1,0
Sorbong Kitchen,1,0
Sorgoram Restaurant,1,0
Sorifa's Kitchen,1,0
Soriya Kitchen,1,0
Sotota Homemade Food,1,0
Soudia Hotel & Restaurant,1,0
Soudiya Catering & Restaurant,1,0
Soul Food,1,0
Soul Kitchen,2,0
Soup Kitchen Restaurant,1,0
Sourov's Kitchen - Matikata,1,0
South Indian Chicken,1,0
Southern Chic,2,0
Souvlaki Bistro,1,0
Sowad Haleem,1,0
Spaghetti Jazz,1,0
Spanish Cafe,1,0
Spark Restaurant,1,0
Sparkling Butter - Pandago,1,0
Sparrows,1,0
Special Chaap Ghar & Biryani House,1,0
Special Food Corner,1,0
Special Hazi  Biryani House - Andarkilla,1,0
Special Mishti Bari - Mirpur 10,1,0
Special Nabab Biryani House,1,0
Special Nabab Biryani House - Tejkunipara,1,0
Special Tripti Chotpoti & Fuchka,1,0
Special fried rice and fast food,1,0
Speedy Foods,1,0
Spice & Hot Kitchen,1,0
Spice Boss -Mirpur,1,0
Spice Cafe,2,0
Spice Daddy,1,0
Spice Factory,1,0
Spice Home Kitchen,1,0
Spice Klub,1,0
Spice Land,1,0
Spice Mix HOT BOX,1,0
Spice Up,1,0
Spice Valley Restaurant & Party Hall (Pandago),1,0
Spice Village Restaurant,1,0
Spice and More Restaurant & Cafe,1,0
Spicy,2,0
Spicy & Creamy Bite- Pandago,1,0
Spicy 6,1,0
Spicy Aroma,1,0
Spicy Bites,1,0
Spicy Caboose,1,0
Spicy Cafe & Restaurant,2,0
Spicy Chicken Cafe,1,0
Spicy Chotpoti And Fuchka,1,0
Spicy Chotpoti and Fuchka,1,0
Spicy Dragon,2,0
Spicy Fast Food & Restaurant - Kazi Para,1,0
Spicy Food Fusion (Pandago),1,0
Spicy Food Parlour,1,0
Spicy Food Zone,1,0
Spicy Garden,1,0
Spicy Homemade Food,1,0
Spicy Kebab,1,0
Spicy Kebab & Home Food,1,0
Spicy King,1,0
Spicy Kitchen,1,0
Spicy Kitchen & Momo Gallery,1,0
Spicy Park,1,0
Spicy Platter,1,0
Spicy Presto,1,0
Spicy Restaurant,1,0
Spicy Restaurant - Sylhet,1,0
Spicy Shawarma House,1,0
Spicy Spoon,1,0
Spicy Store,1,0
Spicy Treat,1,0
Spicy Truffle Cafe,1,0
Sporso Home Kitchen,1,0
Spring Hill,1,0
Spring Onion Thai Chinese & Szechuan Restaurant,1,0
Sprinkle Sweetness,1,0
Squeeze N Drink,1,0
Sraboniâ€™s Kitchen,1,0
Sreemangal Tasty Food Zone,1,0
Sri Guru Mistanno Bhandar,1,0
SriKrishna Dodhi Bhandar,1,0
Sriti's Kitchen,1,0
Srity's Family Kitchen,1,0
Srity's Rannaghor,1,0
Stakeout Pizza & Grill,1,0
Star & Star Kebab Kitchen,1,0
Star Biryani & Chinese Restaurant,1,0
Star Biryani House - Khulna,1,0
Star Burger & Pizza House,1,0
Star Burger - Sylhet,1,0
Star Burger- Rikabibazar,1,0
Star Cafe & Restaurant,1,0
Star Chui Jhal,1,0
Star Hotel & Restaurant,2,0
Star House,1,0
Star Ice Perlor (SIP) - 2,1,0
Star Kitchen & Bakery - Mirpur,1,0
Star Maloncho,1,0
Star Stall,1,0
Starbelly,1,0
Starina's Kitchen,1,0
Starling Restaurant & Juice Bar,1,0
Station 68,1,0
Station Cafe,1,0
Station Zero,1,0
Steak Burger,1,0
Steak City Bangladesh,1,0
Steak City-Kalshi,1,0
Steak Food,1,0
Steak Hill - Farmgate,1,0
Steak N Cheese Bangladesh,1,0
Steak N Cheese-Kalshi,1,0
Steak Republic,1,0
Steam & Grill,2,0
Steam Oven - Mohakhali,1,0
Storm In A Cup,1,0
Stove On,1,0
StreEat Cafe,1,0
Street 30,1,0
Street Admin,1,0
Street Cafe,2,0
Street Coffee Adda - Food Court,1,0
Street Kabab,1,0
Street Kitchen,1,0
Street Oven - Bashundhara,1,0
Street Oven - Mymensingh,1,0
Street Pizza,1,0
Street Side Cafe,1,0
Struggle Kitchen,1,0
Student Budget Food Bank,1,0
Student Cafe & Kebab House,1,0
Student Food Canteen,1,0
Student Hotel & Restaurant,1,0
Student Samucha,1,0
Students Cafe,1,0
Sub & Burger,1,0
Sub & Shawarma,1,0
Sub Club - Shimanto Square,1,0
Sub Hub,1,0
Sub King,1,0
Sub Klub,1,0
Sub Lover's - Mohakhali,16,6
Sub Town,1,0
Sub Zero,1,0
SubGiri,1,0
Subah Fast Food & Biryani House,1,0
Subah Restaurant - Days Hotel,1,0
Subarna's Home Kitchen - Hazaribagh,1,0
Subero - Katalganj,1,0
Subero - Lalkhan,1,0
Subodh Sweetmeat,1,0
Suborna Kitchen,1,0
Subway Zone,1,0
Subway Zone & Formosa QQ Tea - Sector 03,1,0
Suchi's Dine & Delicious,1,0
Sufi Biryani House,1,0
Sufi House,1,0
Sufi's Kitchen,1,0
Sufi's Kitchen - 1,1,0
Sufiyani Biryani,1,0
Sufola Cafe,1,0
Sugandha Restaurant,1,0
Sugar & Spice,1,0
Sugar Boulangerie & Patisserie,1,0
Sugar Bun - GEC,1,0
Sugar Crush Bakery,1,0
Sugar Crush Express,1,0
Sugar N Spice,1,0
Sugarcoated,1,0
Sugarella Cakes,1,0
Sugarpuffs Coffee- Gulshan,1,0
Sugondha Foods,1,0
Suha's Kitchen,1,0
Suhu,1,0
Sujan Chotpoti & Fuchka,1,0
Sujon Hotel,1,0
Sujon Hotel & Restaurant,1,0
Sujoner Vorta Hotel,1,0
Sukher Nogor Cafe & Restaurant,1,0
Sukria's Kitchen,1,0
Sulov Kitchen,1,0
Sultan Chinese & Indian Food,1,0
Sultan E Kacchi,1,0
Sultan Food Land,1,0
Sultan Food Place,1,0
Sultan Kebab,1,0
Sultan Suleiman Restaurant - Uttara,1,0
Sultan's Dine - Agrabad,1,0
Sultan's Dine - Bashundhara,1,0
Sultan's Kitchen,1,0
Sultana's Delight,1,0
Sultana's Dessert & Juice Bar,1,0
Sultana's Foodies,1,0
Sultana's Kitchen,5,0
Sultana's Online Kitchen,1,0
Sultani Bhoj,1,0
Sultans Food,1,0
Sultany Kitchen,1,0
Sulthana's Kitchen,1,0
Suma Kitchen,1,0
Suma's Homemade Food,1,0
Suma's Kitchen,16,3
Suma's Kitchen And Catering,1,0
Sumaiya Chotpoti,1,0
Sumaiya Chotpoti & Fuchka House,1,0
Sumaiya Food Corner,1,0
Sumaiya Home Kitchen,1,0
Sumaiya Hotel & Fast Food,1,0
Sumaiya Kitchen,3,0
Sumaiya's Kitchen,3,0
Sumaiyas Kitchen - Mirpur,1,0
Sumaya's Kitchen,1,0
Sumayaâ€™s Kitchen,1,0
Sume's Kitchen,1,0
Sumi's Home Kitchen,1,0
Sumi's Kitchen,5,0
Sumi's Kitchen & Restaurant,1,0
Sumi's Kitchen - Kuratoli,1,0
Sumi's Kitchen - Uttara,1,0
Sumi's Ranna Ghor,1,0
Sumis Kitchen & Kababz,1,0
Sumiâ€™s Homemade Food,1,0
Summa Home Kitchen,1,0
Sumo Salad,1,0
"Sumo Salad, Bashundhara",1,0
Sumo Sushi,1,0
Sumon Cake House & Pastry Shop,1,0
Sumon Chotpoti & Fuchka,1,0
Sumon Hotel & Restaurant,1,0
Sumon Kabab House,1,0
Sumona's Kitchen,2,0
Sumya Pastry & Food Corner,1,0
Sun Food's,1,0
Sun's Kitchen,1,0
Sunami,1,0
Sunami Thai Chinese and Restaurant,1,0
Sunan Cafe,1,0
Sunan Juice Bar,1,0
Sunbox Cafe,1,0
Sunburn Pizza,1,0
Sundarban Restora,1,0
Sung Palace,1,0
Sunjida's Kitchen,1,0
Sunnah E Kacchi,1,0
Sunny's Kitchen,1,0
Sunrise Cafe & Juice Bar,1,0
Sunshine Food World - 2,1,0
Super Burger House,1,0
Super Home Kitchen Service - Rajshahi,1,0
Supper Fast Food,1,0
Supreme Chicken,1,0
Supreme Dine,1,0
Supreme Diners - Mirpur 6,1,0
Supreme Diners â€“ Zoo Road,1,0
Supreme Shop,1,0
Suprita's Kitchen,1,0
Suptir Roshoi Khana,1,0
Sura's Kitchen,1,0
Surah's Dine,1,0
Suraiya Fast Food - Homemade,1,0
Suraiya's Bhat and Bhorta House,1,0
Suraiya's Kitchen,3,0
Suraiya's Kitchen - Shahjahanpur,1,0
Suraya Foods Corner,1,0
Surma Restora & Sweetmeat,1,0
Surprise Food Mood,1,0
Surprise Kitchen,1,0
Suruchi Restaurant,1,0
Suruchi Restora (Jorpukur),1,0
Sushi Ghor,1,0
Sushi House,1,0
Sushi Momo,1,0
Sushi Momo - Mohammadpur,1,0
Sushi Oki by Pizza Guy,1,0
Sushi Samurai,1,0
Sushi Season,15,7
Sushi Tei,7,4
Sushi Yaki,1,0
Susmita's Cooking,1,0
Sussado Ranna,1,0
Suzuki Cafe - Jessore,1,0
Swad,1,0
Swad Kitchen,1,0
Swadesh Khabar,1,0
Swapnil Fuchka & Chotpoti House,1,0
Swapnil Restaurant - Chittagong,1,0
Swapno Food,1,0
Swapno Rannaghor,1,0
Sweet & Salt 1,1,0
Sweet Bite,1,0
Sweet Bread,1,0
Sweet Decor - Tangail Traditional Dohi Mishti Ghee,1,0
Sweet Dream's Kitchen,1,0
Sweet Freeze,1,0
Sweet Home Kitchen,1,0
Sweet Hotel & Restaurant,1,0
Sweet Morning,1,0
Sweet N Spice by Sobeha- pandago,1,0
Sweet Sin Food,1,0
Sweet Street by Tri State Eatery,1,0
Sweet World,1,0
Sweeti's Kitchen,1,0
Sweets Cloud,1,0
Sweets Home,1,0
Sweets Kitchen - Mohammadpur,1,0
Sweets Parlour and Pastry Shop,1,0
Sweets of Bengal,1,0
Sweety Home Kitchen,1,0
Sweety Kitchen,1,0
Sweety's Fresh Homemade Food,1,0
Swiss Burger,1,0
Swiss Cakes & Pastries,1,0
Switch Kitchen,1,0
Swopnos Kitchen,1,0
Syed Food Code,1,0
Syed's Food Heaven,1,0
Sylhet Metro,1,0
Sylheti Catering Service,1,0
Sylheti Khabar,1,0
Sylheti Khabar Dabar,1,0
Sylheti Khanapina,2,0
Sylheti Roshmalai,1,0
Sylhety Kitchen,1,0
Sylvie's Kitchen,1,0
Synthia's Hensel,1,0
Szafraan Restaurant,1,0
T F C - Demra,1,0
TABA Restaurant,1,0
TAKWA RESTAURANT BIRYANI & CATERING SERVICE,1,0
TAWA - Baily Road,1,0
TBC Dhanmondi,1,0
TEA FACTORY,1,0
TEAse (Picnic),1,0
TFC - Bhola,1,0
TFC - Kazipara,1,0
TFC - Niketon,1,0
TFC - Tokyo Fried Chicken,1,0
TFT Bakery,1,0
THE SOUTH CAFE,1,0
TIJEL-2,1,0
TM Kitchen,1,0
TN Food Dhaka,1,0
TOUM- Bashundhara Delivery (pandago),1,0
TR Lounge - Gulshan 2,1,0
TR's Kitchen,1,0
TT - A K Khan Mor - Othoba Dot Com - pandago,1,0
TT Chawkbazar - Othoba Dot Com - pandago,1,0
TT Eidgah CTG - Othoba Dot Com - pandago,1,0
TT Foyez Lake - Othoba Dot Com - pandago,1,0
TT Halishahar Block A - Othoba Dot Com - pandago,1,0
TT Khulshi -  Othoba Dot Com - pandago,1,0
TT Kitchen,1,0
TT Muradpur - Othoba Dot Com - pandago,1,0
TT Wasa Mor- Othoba Dot Com - pandago,1,0
TT-Purana Polton-2 - Othoba Dot Com - pandago,1,0
Taatka Fast Food,1,0
Taazaa,1,0
Taazaj,1,0
Taazaj BBQ Rooftop,1,0
Tabaq - Sylhet,1,0
Tabaq Coffee Jamuna Future Park,1,0
Tabaruk - Bangali Khana,1,0
Tabassum Home Made Food,1,0
Tabassum's Kitchen,1,0
Tabia Glamours,1,0
Table Top Chinese Restaurant & Party Center,1,0
Taco Bell,1,0
Taco Inn,1,0
Taco Shop & Grill,1,0
Taco Spicy - Garib Newaz Avenue,1,0
Taco Train,1,0
Tacos & Shawarma House,1,0
Tafida Food,1,0
Tagar Food Gallary,1,0
Tahamina Homemade Foods,1,0
Tahmina Food Corner,1,0
Tahmina Kitchen,1,0
Tahmina's Kitchen,2,0
Tahsin Fast Food,1,0
Tai Wah Chinese Restaurant,1,0
Taiba Nanna Biryani,1,0
Taibah Roshui  Ghor,1,0
Taibamoni Food Gallery,1,0
Taj Biriyani House - Lalbagh,1,0
Taj Coffee,1,0
Taj Home Kitchen,1,0
Taj Kitchen,1,0
Taj Restaurant,1,0
Taj Sky Kitchen,1,0
Taj Snacks and Fast Food Restaurant,1,0
Taj Tehari Ghar - Green Road,1,0
Taja Khabar,1,0
Tajbid Hotel & Restaurant,1,0
Tajine - Nawabi Cuisine,1,0
Tajmahal Biryani And Food Palace,1,0
Tajul Chotpoti & Fuchka House,1,0
Take A Bite,1,0
Take Away,2,0
Take Out,1,0
Takeaway,1,0
Takeaway - Khilgaon,1,0
Takeout - Chittagong,1,0
Takeout - Uttara,1,0
Takeout Yum's Crazy Taste,1,0
Takwa Food Corner,2,0
Takwa Home Kitchen,1,0
Takwa Hotel & Restaurant,1,0
Talent Chef - Dhanmondi,1,0
Talent Chef - Khilgaon,1,0
Talent Chef - Uttara,1,0
Tales Of Momos,1,0
Talha Fast Food & Restaurant,1,0
Taltibaaz,1,0
Talukder Food Conner,1,0
Tamanna Biryani House,1,0
Tamanna Chotpoti & Fuchka,1,0
Tamanna Food,1,0
Tamanna Restaurant,1,0
Tamanna kitchen,1,0
Tamanna's Food,1,0
Tamanna's Kitchen,3,0
Tamanna's Kitchenette,1,0
Tamannaâ€™s Kitchen,1,0
Tame The Dragon,1,0
Tamim Bhai Chotpoti Fuchka,1,0
Tamjid And Wajid Food House,1,0
Tammu's Biryani,1,0
Tamus Home,1,0
Tandoori Bites,1,0
Tandoori Restora,1,0
Tandra's Ranna Ghor,1,0
Tanduri Cha,1,0
Tangail Chomchom Ghor,1,0
Tangail Food Palace,1,0
Tangail Mishti Mukh & Bakery - West Dhanmondi,1,0
Tangail Mishty Ghor,1,0
Tangail Misttanno bhandar,1,0
Tangles,1,0
Tanha's Food Chittagong,1,0
Tanha's Kitchen,2,0
Tani's Kitchen,1,0
Tania Food Mart,1,0
Tania's Kitchen,19,5
Tania's Kitchen & Homemade Food Service,1,0
Taniaâ€™s Kitchen,1,0
Tanija Food,1,0
Tanisha's Kitchen,1,0
Tanjia's Kitchen,2,0
Tanjila's Kitchen,3,0
Tanjina Kitchen,1,0
Tanjina Restaurant,1,0
Tanjina's Kitchen,1,0
Tanju's Kitchen,1,0
Tanoor Kebab by Well Food - Nasirabad,1,0
Tans Cafe,1,0
Tanu's Kitchen,1,0
Tanusree's Kitchen,1,0
Tanvir Biryani House,1,0
Tanvir Food,1,0
Tanvir's Cafe & Fuchka House,1,0
Tanvir's Kitchen,1,0
Tany's Kitchen,1,0
Tanzila's Kitchen,1,0
Tanzina's Kitchen,1,0
Taqbeer Restora,1,0
Taqdeer,1,0
Taqueria Lola,1,0
"Taqwa , Bangaliana  (Journey To Halal )",1,0
Taqwa Food,1,0
Taqwa Hotel,1,0
Taqwa Journey To Halal,1,0
Taranaâ€™s Kitchen,1,0
Tarboosh,1,0
Tarek Restaurant,1,0
Tarema's Kitchen,1,0
Tarin's Kitchen,1,0
Tarka (Mymensingh),1,0
Tarka - Mirpur 1,1,0
Tasfia Hotel & Restaurant,1,0
Tasfia's Kitchen,1,0
Tasha's Kitchen,1,0
Tashin Fast Food - Mirpur 1,1,0
Tasif's Mom's Kitchen,1,0
Tasin Food Corner,1,0
Tasin's Cake Shop,1,0
Taski Food,1,0
Taslima Food,1,0
Taslima's Kitchen,3,0
Tasmi Kitchen & Tiffin Box,1,0
Tasmima cake,1,0
Tasmiya Bhojon Bilash,1,0
Tasnia Biryani & Kebab House,1,0
Tasnia's Kitchen,1,0
Tasnim Cake Parlour,1,0
Tasnim's Kitchen,2,0
Tasnima's Kitchen,1,0
Taste & Flavor,1,0
Taste & Go,1,0
Taste Beat,1,0
Taste Eat,1,0
Taste Fast,1,0
Taste Fast-Dinajpur,1,0
Taste Gallery By Raisa,1,0
Taste Harbor,1,0
Taste Hub,1,0
Taste Hub - Mirpur,1,0
Taste Me,1,0
Taste Me Mymensingh-pandago,1,0
Taste N Twist,1,0
Taste N Twist Tandoori Cha,1,0
Taste Of Home,1,0
Taste Restaurant,1,0
Taste Ride Restaurant And Cafe,1,0
Taste Town Restaurant,1,0
Taste Trapper,1,0
Taste hunter,1,0
Taste of Cafe,1,0
Taste of Denmark,1,0
Taste of India,1,0
Taste of Korea,1,0
Taste of Lanka,2,0
Taste of Rice,1,0
Tastease,2,0
Tastease - Kolatoli,1,0
Tastebud Gulshan-1 (Express),1,0
Tasteya,1,0
Tasty,1,0
Tasty & Healthy Food Corner,1,0
Tasty Biryani - Mohammadpur,1,0
Tasty Bistro,1,0
Tasty Bite,5,0
Tasty Bite - Dhanmondi,1,0
Tasty Bites- Matikata,1,0
Tasty Burger & Chotpoti,1,0
Tasty Cake,2,0
Tasty Delights,1,0
Tasty Dhaba,1,0
Tasty Dine,1,0
Tasty Dish,1,0
Tasty Dot,1,0
Tasty Dots,2,0
Tasty Dots 2.0,1,0
Tasty Fast Food,1,0
Tasty Food,5,0
Tasty Food & Restaurant,1,0
Tasty Food Bangla,1,0
Tasty Food Bd,1,0
Tasty Food Corner,1,0
Tasty Food Hub,1,0
Tasty Food Zone,1,0
Tasty Fried Chicken (TFC),1,0
Tasty Heart,1,0
Tasty King,1,0
Tasty Kingdom- Bangla Food,1,0
Tasty Kitchen,2,0
Tasty Kitchen - Jurain,1,0
Tasty N Spice,1,0
Tasty Park VL-02 Hotel & Restaurant,1,0
Tasty Pastry,1,0
Tasty Pastry 2,1,0
Tasty Pasty Food,1,0
Tasty Pizza -Tangail,1,0
Tasty Tibet - Banani,1,0
Tasty Time,1,0
Tasty Time - Mohammadpur,1,0
Tasty Touch,1,0
Tasty Trails,1,0
Tasty Treat - Bandar Bazar,1,0
Tasty Treat - Barmiz Market,1,0
Tasty Treat - Court Point,1,0
Tasty Treat - East Nasirabad,1,0
Tasty Treat - Goni School Moor  Chandpur,1,0
Tasty Treat - Hemayetpur,1,0
Tasty Treat - Kadirganj - Rajshahi,1,0
Tasty Treat - Kandapara,1,0
Tasty Treat - Kodomtoli Chowrasta,1,0
Tasty Treat - Manikganj,1,0
Tasty Treat - Ranir Bazar,1,0
Tasty Treat - Shahi Eidgah,1,0
Tasty Treat - Shemacharon Roy Road,1,0
Tasty Treat - Shonir Akhra 2,1,0
Tasty Treat - Tangail Old Bus Stand,1,0
Tasty Treat - Tongi College Gate,1,0
Tasty Treat-  Maijdi Bazar,1,0
Tasty Treat- SSK Road,1,0
Tasty Treat-Joydebpur-2,1,0
Tasty Truck,1,0
Tasty Village,1,0
Tasty Yummy Food,1,0
Tastyfood,1,0
Taswara's Kitchen,1,0
Tawa Restaurant,1,0
Tawa Tehari Ghor & Restora,1,0
Tawaa,1,0
Tawaf Mini Restaurant,1,0
Tawakkal Rooftop Kitchen,1,0
Tawakkul Food Zone,1,0
Tawaz,1,0
Tawhid Catering,1,0
Tawsif Food Pastry & Bakery,1,0
Taxi Burger - Dinajpur,1,0
Taxi Burger - Rangpur,1,0
Taxi Burger- Mirpur,1,0
Taxi Cafe,1,0
Tayef Garden Rasoi Restaurant - Halishahar,1,0
Tayef Restora - Askarabad,1,0
Taza BBQ House,1,0
Taza BBQ House-Uttara,1,0
Tazaj,1,0
Tazzi's Kitchen,1,0
Te Amo,1,0
Tea & More,1,0
Tea Amo Coffee & Juice,1,0
Tea Bangla,1,0
Tea Holic,1,0
Tea Leaf Juice Bar,1,0
Tea Table,1,0
Tea Time - Coffee & Juice Bar,1,0
Tea Time Cafe,1,0
Tea Time Tea & Juice Bar,1,0
Tea XO,1,0
Tea Zone,1,0
Teasty Delights,1,0
Teea Inn Garden Restaurant,1,0
Tehari & Polao Ghor - Mohammadpur,1,0
Tehari Avenue,12,1
Tehari Bhai,1,0
Tehari Bhai- Banasree,1,0
Tehari Bhai- South Banasree,1,0
